BillNo;Itemname;Quantity;Date;Price;CustomerID;Country
561795;COFFEE MUG PEARS  DESIGN;6;29.07.2011 13:28;2,55;12716,0;France
561795;TABLECLOTH RED APPLES DESIGN;2;29.07.2011 13:28;9,95;12716,0;France
561795;SET OF 9 BLACK SKULL BALLOONS;20;29.07.2011 13:28;0,85;12716,0;France
561795;12 COLOURED PARTY BALLOONS;20;29.07.2011 13:28;0,65;12716,0;France
561795;SET OF 4 KNICK KNACK TINS LONDON;6;29.07.2011 13:28;4,15;12716,0;France
561795;SET OF 4 KNICK KNACK TINS DOILEY;6;29.07.2011 13:28;4,15;12716,0;France
561795;SET OF 60 VINTAGE LEAF CAKE CASES;24;29.07.2011 13:28;0,55;12716,0;France
561795;PENS ASSORTED FUNKY JEWELED;36;29.07.2011 13:28;0,19;12716,0;France
561795;FOLDING UMBRELLA CHOCOLATE POLKADOT;4;29.07.2011 13:28;4,95;12716,0;France
561795;RED RETROSPOT CUP;8;29.07.2011 13:28;0,85;12716,0;France
561795;PINK  POLKADOT CUP;8;29.07.2011 13:28;0,85;12716,0;France
561795;BLUE POLKADOT CUP;8;29.07.2011 13:28;0,85;12716,0;France
561795;ROUND SNACK BOXES SET OF 4 FRUITS;6;29.07.2011 13:28;2,95;12716,0;France
561795;SKULL LUNCH BOX WITH CUTLERY;6;29.07.2011 13:28;2,55;12716,0;France
561795;STRAWBERRY LUNCH BOX WITH CUTLERY;6;29.07.2011 13:28;2,55;12716,0;France
561795;FOLDING UMBRELLA RED/WHITE POLKADOT;4;29.07.2011 13:28;4,95;12716,0;France
561795;GREEN POLKADOT BOWL;8;29.07.2011 13:28;1,25;12716,0;France
561795;POSTAGE;3;29.07.2011 13:28;18,0;12716,0;France
561890;POSTAGE;2;31.07.2011 14:17;40,0;12697,0;Sweden
561890;SET OF 3 CAKE TINS PANTRY DESIGN;15;31.07.2011 14:17;4,95;12697,0;Sweden
561890;6 RIBBONS RUSTIC CHARM;12;31.07.2011 14:17;1,65;12697,0;Sweden
561890;SMALL STRIPES CHOCOLATE GIFT BAG;16;31.07.2011 14:17;0,85;12697,0;Sweden
561890;SET OF 60 VINTAGE LEAF CAKE CASES;24;31.07.2011 14:17;0,55;12697,0;Sweden
561890;SET OF 6 TEA TIME BAKING CASES;24;31.07.2011 14:17;1,25;12697,0;Sweden
561890;SET OF 12 MINI LOAF BAKING CASES;24;31.07.2011 14:17;0,83;12697,0;Sweden
561890;SET OF 6 SNACK LOAF BAKING CASES;24;31.07.2011 14:17;0,83;12697,0;Sweden
561890;SET OF 12 FAIRY CAKE BAKING CASES;24;31.07.2011 14:17;0,83;12697,0;Sweden
561890;SET 40 HEART SHAPE PETIT FOUR CASES;32;31.07.2011 14:17;1,65;12697,0;Sweden
561902;PACK OF 60 PINK PAISLEY CAKE CASES;240;31.07.2011 15:50;0,55;17404,0;Sweden
561902;36 DOILIES VINTAGE CHRISTMAS;144;31.07.2011 15:50;1,45;17404,0;Sweden
561902;BUBBLEGUM RING ASSORTED;180;31.07.2011 15:50;0,42;17404,0;Sweden
561902;TEA BAG PLATE RED RETROSPOT;144;31.07.2011 15:50;0,85;17404,0;Sweden
561902;MR ROBOT SOFT TOY;2;31.07.2011 15:50;6,95;17404,0;Sweden
561902;DOILEY STORAGE TIN;48;31.07.2011 15:50;2,89;17404,0;Sweden
561902;SET OF 3 REGENCY CAKE TINS;96;31.07.2011 15:50;4,95;17404,0;Sweden
561902;TREASURE TIN GYMKHANA DESIGN;48;31.07.2011 15:50;2,08;17404,0;Sweden
561902;TREASURE TIN BUFFALO BILL;48;31.07.2011 15:50;2,08;17404,0;Sweden
561902;SET OF TEA COFFEE SUGAR TINS PANTRY;96;31.07.2011 15:50;4,95;17404,0;Sweden
561902;Manual;1;31.07.2011 15:50;30,0;17404,0;Sweden
561902;PACK OF 20 NAPKINS PANTRY DESIGN;96;31.07.2011 15:50;0,85;17404,0;Sweden
561902;SET OF 20 VINTAGE CHRISTMAS NAPKINS;96;31.07.2011 15:50;0,85;17404,0;Sweden
561902;PHARMACIE FIRST AID TIN;32;31.07.2011 15:50;6,75;17404,0;Sweden
561902;FIRST AID TIN;48;31.07.2011 15:50;3,25;17404,0;Sweden
561902;GREEN VINTAGE SPOT BEAKER;96;31.07.2011 15:50;0,85;17404,0;Sweden
561902;RED VINTAGE SPOT BEAKER;96;31.07.2011 15:50;0,85;17404,0;Sweden
561902;BLUE VINTAGE SPOT BEAKER;96;31.07.2011 15:50;0,85;17404,0;Sweden
561902;PINK VINTAGE SPOT BEAKER;96;31.07.2011 15:50;0,85;17404,0;Sweden
561902;SET 40 HEART SHAPE PETIT FOUR CASES;240;31.07.2011 15:50;1,65;17404,0;Sweden
561902;SET OF 6 TEA TIME BAKING CASES;128;31.07.2011 15:50;1,25;17404,0;Sweden
561902;SET OF 12 MINI LOAF BAKING CASES;128;31.07.2011 15:50;0,83;17404,0;Sweden
561902;SET OF 12 FAIRY CAKE BAKING CASES;128;31.07.2011 15:50;0,83;17404,0;Sweden
561902;60 CAKE CASES VINTAGE CHRISTMAS;240;31.07.2011 15:50;0,55;17404,0;Sweden
561911;TRAVEL SEWING KIT;10;01.08.2011 10:26;1,65;12534,0;Germany
561911;SCANDINAVIAN REDS RIBBONS;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;6 RIBBONS RUSTIC CHARM;12;01.08.2011 10:26;1,65;12534,0;Germany
561911;RIBBON REEL STRIPES DESIGN;10;01.08.2011 10:26;1,65;12534,0;Germany
561911;URBAN BLACK RIBBONS;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;3 STRIPEY MICE FELTCRAFT;6;01.08.2011 10:26;1,95;12534,0;Germany
561911;PINK BABY BUNTING;5;01.08.2011 10:26;2,95;12534,0;Germany
561911;WHITE SPOT RED CERAMIC DRAWER KNOB;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;RED STRIPE CERAMIC DRAWER KNOB;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;BLUE STRIPE CERAMIC DRAWER KNOB;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;DRAWER KNOB CRACKLE GLAZE BLUE;6;01.08.2011 10:26;1,65;12534,0;Germany
561911;DRAWER KNOB CRACKLE GLAZE GREEN;6;01.08.2011 10:26;1,65;12534,0;Germany
561911;DRAWER KNOB CRACKLE GLAZE PINK;6;01.08.2011 10:26;1,65;12534,0;Germany
561911;BLUE SPOT CERAMIC DRAWER KNOB;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;HEART OF WICKER SMALL;12;01.08.2011 10:26;1,65;12534,0;Germany
561911;SMALL WHITE HEART OF WICKER;12;01.08.2011 10:26;1,65;12534,0;Germany
561911;ASSORTED COLOUR BIRD ORNAMENT;8;01.08.2011 10:26;1,69;12534,0;Germany
561911;SET 2 PANTRY DESIGN TEA TOWELS;6;01.08.2011 10:26;3,25;12534,0;Germany
561911;BAKING MOULD CHOCOLATE CUPCAKES;6;01.08.2011 10:26;2,55;12534,0;Germany
561911;RED RETROSPOT OVEN GLOVE;10;01.08.2011 10:26;1,25;12534,0;Germany
561911;ENAMEL PINK COFFEE CONTAINER;12;01.08.2011 10:26;0,83;12534,0;Germany
561911;LARGE ZINC HEART WALL ORGANISER;2;01.08.2011 10:26;8,25;12534,0;Germany
561911;PACK OF 60 PINK PAISLEY CAKE CASES;24;01.08.2011 10:26;0,55;12534,0;Germany
561911;PACK OF 60 MUSHROOM CAKE CASES;24;01.08.2011 10:26;0,55;12534,0;Germany
561911;SET 40 HEART SHAPE PETIT FOUR CASES;16;01.08.2011 10:26;1,65;12534,0;Germany
561911;CLOTHES PEGS RETROSPOT PACK 24;12;01.08.2011 10:26;1,65;12534,0;Germany
561911;SET OF 3 REGENCY CAKE TINS;4;01.08.2011 10:26;4,95;12534,0;Germany
561911;SMALL HEART MEASURING SPOONS;12;01.08.2011 10:26;0,85;12534,0;Germany
561911;SET OF 10 LED DOLLY LIGHTS;2;01.08.2011 10:26;6,25;12534,0;Germany
561911;RETROSPOT LAMP;4;01.08.2011 10:26;9,95;12534,0;Germany
561911;PLASTERS IN TIN WOODLAND ANIMALS;12;01.08.2011 10:26;1,65;12534,0;Germany
561911;MULTICOLOUR  CONFETTI IN TUBE;12;01.08.2011 10:26;1,65;12534,0;Germany
561911;BIG DOUGHNUT FRIDGE MAGNETS;12;01.08.2011 10:26;0,85;12534,0;Germany
561911;36 PENCILS TUBE WOODLAND;16;01.08.2011 10:26;1,25;12534,0;Germany
561911;MEMO BOARD COTTAGE DESIGN;4;01.08.2011 10:26;4,95;12534,0;Germany
561911;ROSE DU SUD CUSHION COVER;6;01.08.2011 10:26;4,95;12534,0;Germany
561911;BLUE VINTAGE SPOT BEAKER;8;01.08.2011 10:26;0,85;12534,0;Germany
561911;PINK VINTAGE SPOT BEAKER;8;01.08.2011 10:26;0,85;12534,0;Germany
561911;BLACK/BLUE POLKADOT UMBRELLA;3;01.08.2011 10:26;5,95;12534,0;Germany
561911;PARTY CONES CANDY TREE DECORATION;12;01.08.2011 10:26;0,85;12534,0;Germany
561911;SAVE THE PLANET COTTON TOTE BAG;6;01.08.2011 10:26;2,25;12534,0;Germany
561911;WOODLAND DESIGN  COTTON TOTE BAG;6;01.08.2011 10:26;2,25;12534,0;Germany
561911;RED RETROSPOT SHOPPER BAG;10;01.08.2011 10:26;1,25;12534,0;Germany
561911;SINGLE HEART ZINC T-LIGHT HOLDER;12;01.08.2011 10:26;0,95;12534,0;Germany
561911;HANGING HEART ZINC T-LIGHT HOLDER;12;01.08.2011 10:26;0,85;12534,0;Germany
561911;HANGING HEART JAR T-LIGHT HOLDER;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;RIDGED GLASS T-LIGHT HOLDER;12;01.08.2011 10:26;0,65;12534,0;Germany
561911;T-LIGHT GLASS FLUTED ANTIQUE;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;ANTIQUE SILVER T-LIGHT GLASS;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;SET/10 BLUE POLKADOT PARTY CANDLES;24;01.08.2011 10:26;1,25;12534,0;Germany
561911;SET/10 PINK POLKADOT PARTY CANDLES;24;01.08.2011 10:26;1,25;12534,0;Germany
561911;PINK POLKADOT WRAP;25;01.08.2011 10:26;0,42;12534,0;Germany
561911;RED RETROSPOT WRAP;25;01.08.2011 10:26;0,42;12534,0;Germany
561911;BLUE POLKADOT WRAP;25;01.08.2011 10:26;0,42;12534,0;Germany
561911;TWO DOOR CURIO CABINET;2;01.08.2011 10:26;12,75;12534,0;Germany
561911;POTTING SHED SEED ENVELOPES;12;01.08.2011 10:26;1,25;12534,0;Germany
561911;ACRYLIC GEOMETRIC LAMP;1;01.08.2011 10:26;18,95;12534,0;Germany
561911;WHITE WOOD GARDEN PLANT LADDER;2;01.08.2011 10:26;9,95;12534,0;Germany
561911;BLUE POLKADOT GARDEN PARASOL;2;01.08.2011 10:26;7,95;12534,0;Germany
561911;PINK POLKADOT GARDEN PARASOL;2;01.08.2011 10:26;7,95;12534,0;Germany
561911;JAM JAR WITH PINK LID;12;01.08.2011 10:26;0,85;12534,0;Germany
561911;DANISH ROSE ROUND SEWING BOX;3;01.08.2011 10:26;4,25;12534,0;Germany
561911;POSTAGE;6;01.08.2011 10:26;18,0;12534,0;Germany
562032;SET OF 60 VINTAGE LEAF CAKE CASES;24;02.08.2011 08:48;0,55;12347,0;Iceland
562032;SET 40 HEART SHAPE PETIT FOUR CASES;16;02.08.2011 08:48;1,65;12347,0;Iceland
562032;AIRLINE BAG VINTAGE JET SET BROWN;4;02.08.2011 08:48;4,25;12347,0;Iceland
562032;AIRLINE BAG VINTAGE JET SET RED;4;02.08.2011 08:48;4,25;12347,0;Iceland
562032;AIRLINE BAG VINTAGE JET SET WHITE;4;02.08.2011 08:48;4,25;12347,0;Iceland
562032;AIRLINE BAG VINTAGE TOKYO 78;8;02.08.2011 08:48;4,25;12347,0;Iceland
562032;AIRLINE BAG VINTAGE WORLD CHAMPION;4;02.08.2011 08:48;4,25;12347,0;Iceland
562032;WOODLAND DESIGN  COTTON TOTE BAG;6;02.08.2011 08:48;2,25;12347,0;Iceland
562032;WOODLAND CHARLOTTE BAG;10;02.08.2011 08:48;0,85;12347,0;Iceland
562032;ALARM CLOCK BAKELIKE RED;8;02.08.2011 08:48;3,75;12347,0;Iceland
562032;TRIPLE HOOK ANTIQUE IVORY ROSE;4;02.08.2011 08:48;3,29;12347,0;Iceland
562032;SINGLE ANTIQUE ROSE HOOK IVORY;12;02.08.2011 08:48;1,45;12347,0;Iceland
562032;TEA TIME OVEN GLOVE;10;02.08.2011 08:48;1,25;12347,0;Iceland
562032;72 SWEETHEART FAIRY CAKE CASES;24;02.08.2011 08:48;0,55;12347,0;Iceland
562032;60 TEATIME FAIRY CAKE CASES;24;02.08.2011 08:48;0,55;12347,0;Iceland
562032;PACK OF 60 DINOSAUR CAKE CASES;24;02.08.2011 08:48;0,55;12347,0;Iceland
562032;REGENCY CAKESTAND 3 TIER;3;02.08.2011 08:48;12,75;12347,0;Iceland
562032;REGENCY MILK JUG PINK;4;02.08.2011 08:48;3,25;12347,0;Iceland
562032;3D DOG PICTURE PLAYING CARDS;36;02.08.2011 08:48;2,95;12347,0;Iceland
562032;REVOLVER WOODEN RULER;12;02.08.2011 08:48;1,95;12347,0;Iceland
562032;VINTAGE HEADS AND TAILS CARD GAME;24;02.08.2011 08:48;1,25;12347,0;Iceland
562032;RED REFECTORY CLOCK;12;02.08.2011 08:48;8,15;12347,0;Iceland
562034;36 PENCILS TUBE RED RETROSPOT;16;02.08.2011 09:14;1,25;12449,0;Belgium
562034;36 PENCILS TUBE WOODLAND;16;02.08.2011 09:14;1,25;12449,0;Belgium
562034;SET OF 3 NOTEBOOKS IN PARCEL;12;02.08.2011 09:14;1,65;12449,0;Belgium
562034;ABSTRACT CIRCLE JOURNAL;6;02.08.2011 09:14;2,55;12449,0;Belgium
562034;ABSTRACT CIRCLES SKETCHBOOK;4;02.08.2011 09:14;3,75;12449,0;Belgium
562034;TREASURE TIN GYMKHANA DESIGN;6;02.08.2011 09:14;2,08;12449,0;Belgium
562034;DOILEY STORAGE TIN;6;02.08.2011 09:14;2,89;12449,0;Belgium
562034;SET OF 4 KNICK KNACK TINS DOILEY;6;02.08.2011 09:14;4,15;12449,0;Belgium
562034;RED  HARMONICA IN BOX;12;02.08.2011 09:14;1,25;12449,0;Belgium
562034;VINTAGE DONKEY TAIL GAME;6;02.08.2011 09:14;3,75;12449,0;Belgium
562034;WOODEN BOX OF DOMINOES;12;02.08.2011 09:14;1,25;12449,0;Belgium
562034;VINTAGE SNAKES & LADDERS;4;02.08.2011 09:14;3,75;12449,0;Belgium
562034;CHILDS BREAKFAST SET DOLLY GIRL;2;02.08.2011 09:14;9,95;12449,0;Belgium
562034;RED RETROSPOT PURSE;6;02.08.2011 09:14;2,95;12449,0;Belgium
562034;OPEN CLOSED METAL SIGN;8;02.08.2011 09:14;4,95;12449,0;Belgium
562034;ALARM CLOCK BAKELIKE RED;8;02.08.2011 09:14;3,75;12449,0;Belgium
562034;ALARM CLOCK BAKELIKE GREEN;8;02.08.2011 09:14;3,75;12449,0;Belgium
562034;ALARM CLOCK BAKELIKE ORANGE;4;02.08.2011 09:14;3,75;12449,0;Belgium
562034;ALARM CLOCK BAKELIKE CHOCOLATE;4;02.08.2011 09:14;3,75;12449,0;Belgium
562034;WHITE TRAVEL ALARM CLOCK;6;02.08.2011 09:14;2,55;12449,0;Belgium
562034;BLUE DINER WALL CLOCK;2;02.08.2011 09:14;8,5;12449,0;Belgium
562034;RED DINER WALL CLOCK;2;02.08.2011 09:14;8,5;12449,0;Belgium
562034;IVORY DINER WALL CLOCK;2;02.08.2011 09:14;8,5;12449,0;Belgium
562034;MINT DINER WALL CLOCK;2;02.08.2011 09:14;8,5;12449,0;Belgium
562034;SET 3 RETROSPOT TEA,COFFEE,SUGAR;4;02.08.2011 09:14;4,95;12449,0;Belgium
562034;MINT KITCHEN SCALES;4;02.08.2011 09:14;8,5;12449,0;Belgium
562034;IVORY KITCHEN SCALES;2;02.08.2011 09:14;8,5;12449,0;Belgium
562034;RED KITCHEN SCALES;2;02.08.2011 09:14;8,5;12449,0;Belgium
562034;RETRO PLASTIC POLKA TRAY;15;02.08.2011 09:14;0,42;12449,0;Belgium
562034;RETRO PLASTIC 70'S TRAY;15;02.08.2011 09:14;0,42;12449,0;Belgium
562034;SET OF 3 REGENCY CAKE TINS;4;02.08.2011 09:14;4,95;12449,0;Belgium
562034;RED RETROSPOT ROUND CAKE TINS;1;02.08.2011 09:14;9,95;12449,0;Belgium
562034;ROUND SNACK BOXES SET OF4 WOODLAND;12;02.08.2011 09:14;2,95;12449,0;Belgium
562034;ROUND SNACK BOXES SET OF 4 FRUITS;6;02.08.2011 09:14;2,95;12449,0;Belgium
562034;STRAWBERRY LUNCH BOX WITH CUTLERY;6;02.08.2011 09:14;2,55;12449,0;Belgium
562034;ROUND STORAGE TIN VINTAGE LEAF;6;02.08.2011 09:14;1,95;12449,0;Belgium
562034;PIG MUG IN TWO COLOUR DESIGNS;12;02.08.2011 09:14;0,39;12449,0;Belgium
562034;RETRO PLASTIC POLKA TRAY;12;02.08.2011 09:14;0,85;12449,0;Belgium
562034;POSTAGE;6;02.08.2011 09:14;15,0;12449,0;Belgium
562035;RETROSPOT TEA SET CERAMIC 11 PC;3;02.08.2011 09:29;4,95;12627,0;Germany
562035;BAKING SET SPACEBOY DESIGN;3;02.08.2011 09:29;4,95;12627,0;Germany
562035;TOAST ITS - HAPPY BIRTHDAY;12;02.08.2011 09:29;1,25;12627,0;Germany
562035;RED TOADSTOOL LED NIGHT LIGHT;12;02.08.2011 09:29;1,65;12627,0;Germany
562035;ENGLISH ROSE SMALL SCENTED FLOWER;10;02.08.2011 09:29;0,85;12627,0;Germany
562035;SKULLS  WATER TRANSFER TATTOOS;12;02.08.2011 09:29;0,85;12627,0;Germany
562035;PENCIL CASE LIFE IS BEAUTIFUL;6;02.08.2011 09:29;2,95;12627,0;Germany
562035;SET OF 4 KNICK KNACK TINS DOILEY;6;02.08.2011 09:29;4,15;12627,0;Germany
562035;PLASTERS IN TIN WOODLAND ANIMALS;12;02.08.2011 09:29;1,65;12627,0;Germany
562035;BLUE TRAVEL FIRST AID KIT;10;02.08.2011 09:29;1,65;12627,0;Germany
562035;OFFICE MUG WARMER BLACK+SILVER;6;02.08.2011 09:29;2,95;12627,0;Germany
562035;CHILDRENS CUTLERY SPACEBOY;4;02.08.2011 09:29;4,15;12627,0;Germany
562035;SPACEBOY CHILDRENS BOWL;8;02.08.2011 09:29;1,25;12627,0;Germany
562035;SPACEBOY CHILDRENS CUP;8;02.08.2011 09:29;1,25;12627,0;Germany
562035;JAM JAR WITH PINK LID;12;02.08.2011 09:29;0,85;12627,0;Germany
562035;CHARLOTTE BAG DOLLY GIRL DESIGN;10;02.08.2011 09:29;0,85;12627,0;Germany
562035;WOODLAND CHARLOTTE BAG;10;02.08.2011 09:29;0,85;12627,0;Germany
562035;RED RETROSPOT CHARLOTTE BAG;10;02.08.2011 09:29;0,85;12627,0;Germany
562035;BLUE CHARLIE+LOLA PERSONAL DOORSIGN;24;02.08.2011 09:29;0,39;12627,0;Germany
562035;SPACEBOY BEAKER;12;02.08.2011 09:29;1,25;12627,0;Germany
562035;PARTY INVITES WOODLAND;12;02.08.2011 09:29;0,85;12627,0;Germany
562035;ROUND SNACK BOXES SET OF4 WOODLAND;18;02.08.2011 09:29;2,95;12627,0;Germany
562035;WOODLAND DESIGN  COTTON TOTE BAG;6;02.08.2011 09:29;2,25;12627,0;Germany
562035;BLUE POLKADOT LUGGAGE TAG;12;02.08.2011 09:29;1,25;12627,0;Germany
562035;SAVE THE PLANET COTTON TOTE BAG;6;02.08.2011 09:29;2,25;12627,0;Germany
562035;COSMETIC BAG VINTAGE ROSE PAISLEY;6;02.08.2011 09:29;2,1;12627,0;Germany
562035;HAIRCLIPS FORTIES FABRIC ASSORTED;12;02.08.2011 09:29;0,65;12627,0;Germany
562035;POSTAGE;2;02.08.2011 09:29;18,0;12627,0;Germany
562038;MOCK LOBSTER FRIDGE MAGNET;12;02.08.2011 09:35;0,39;12633,0;Germany
562038;WOOD STAMP SET HAPPY BIRTHDAY;12;02.08.2011 09:35;0,83;12633,0;Germany
562038;FEATHER PEN,LIGHT PINK;24;02.08.2011 09:35;0,39;12633,0;Germany
562038;COFFEE MUG APPLES DESIGN;6;02.08.2011 09:35;2,55;12633,0;Germany
562038;JUMBO BAG 50'S CHRISTMAS;10;02.08.2011 09:35;2,08;12633,0;Germany
562038;RED RETROSPOT CHARLOTTE BAG;10;02.08.2011 09:35;0,85;12633,0;Germany
562038;JUMBO BAG PEARS;10;02.08.2011 09:35;2,08;12633,0;Germany
562038;JUMBO BAG APPLES;10;02.08.2011 09:35;2,08;12633,0;Germany
562038;CHARLOTTE BAG APPLES DESIGN;10;02.08.2011 09:35;0,85;12633,0;Germany
562038;SET OF 2 TEA TOWELS APPLE AND PEARS;6;02.08.2011 09:35;3,25;12633,0;Germany
562038;RED RETROSPOT SHOPPER BAG;10;02.08.2011 09:35;1,25;12633,0;Germany
562038;RETROSPOT TEA SET CERAMIC 11 PC;6;02.08.2011 09:35;4,95;12633,0;Germany
562038;JUMBO BAG RED RETROSPOT;10;02.08.2011 09:35;2,08;12633,0;Germany
562038;POSTAGE;1;02.08.2011 09:35;18,0;12633,0;Germany
562039;RED TOADSTOOL LED NIGHT LIGHT;12;02.08.2011 09:55;1,65;12593,0;France
562039;LUNCH BAG DOLLY GIRL DESIGN;10;02.08.2011 09:55;1,65;12593,0;France
562039;LUNCH BAG WOODLAND;10;02.08.2011 09:55;1,65;12593,0;France
562039;LUNCH BAG APPLE DESIGN;10;02.08.2011 09:55;1,65;12593,0;France
562039;LUNCH BAG  BLACK SKULL.;10;02.08.2011 09:55;1,65;12593,0;France
562045;PANTRY MAGNETIC  SHOPPING LIST;12;02.08.2011 10:33;1,45;12644,0;Germany
562045;SET OF 3 REGENCY CAKE TINS;4;02.08.2011 10:33;4,95;12644,0;Germany
562045;SET OF 12 MINI LOAF BAKING CASES;8;02.08.2011 10:33;0,83;12644,0;Germany
562045;SET OF 12 FAIRY CAKE BAKING CASES;8;02.08.2011 10:33;0,83;12644,0;Germany
562045;SET OF 6 TEA TIME BAKING CASES;8;02.08.2011 10:33;1,25;12644,0;Germany
562045;SET OF 60 PANTRY DESIGN CAKE CASES;24;02.08.2011 10:33;0,55;12644,0;Germany
562045;SET 40 HEART SHAPE PETIT FOUR CASES;16;02.08.2011 10:33;1,65;12644,0;Germany
562045;SET OF 60 VINTAGE LEAF CAKE CASES;24;02.08.2011 10:33;0,55;12644,0;Germany
562045;BOX OF 6 MINI 50'S CRACKERS;6;02.08.2011 10:33;2,49;12644,0;Germany
562045;MULTI COLOUR SILVER T-LIGHT HOLDER;12;02.08.2011 10:33;0,85;12644,0;Germany
562045;JAM MAKING SET PRINTED;12;02.08.2011 10:33;1,45;12644,0;Germany
562045;JAM JAR WITH PINK LID;12;02.08.2011 10:33;0,85;12644,0;Germany
562045;FAMILY ALBUM WHITE PICTURE FRAME;2;02.08.2011 10:33;8,5;12644,0;Germany
562045;SPOTTY BUNTING;3;02.08.2011 10:33;4,95;12644,0;Germany
562045;SET 2 PANTRY DESIGN TEA TOWELS;6;02.08.2011 10:33;3,25;12644,0;Germany
562045;SET OF 3 CAKE TINS PANTRY DESIGN;3;02.08.2011 10:33;4,95;12644,0;Germany
562045;PANTRY WASHING UP BRUSH;12;02.08.2011 10:33;1,45;12644,0;Germany
562045;PANTRY SCRUBBING BRUSH;12;02.08.2011 10:33;1,65;12644,0;Germany
562045;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;02.08.2011 10:33;1,25;12644,0;Germany
562045;PACK OF 6 LARGE FRUIT STRAWS;12;02.08.2011 10:33;0,62;12644,0;Germany
562045;REGENCY CAKESTAND 3 TIER;1;02.08.2011 10:33;12,75;12644,0;Germany
562045;CHILDRENS CUTLERY CIRCUS PARADE;4;02.08.2011 10:33;4,15;12644,0;Germany
562045;CHILDRENS CUTLERY DOLLY GIRL;4;02.08.2011 10:33;4,15;12644,0;Germany
562045;CHILDRENS CUTLERY SPACEBOY;4;02.08.2011 10:33;4,15;12644,0;Germany
562045;SET OF 4 KNICK KNACK TINS DOILEY;6;02.08.2011 10:33;4,15;12644,0;Germany
562045;SET/10 RED POLKADOT PARTY CANDLES;24;02.08.2011 10:33;1,25;12644,0;Germany
562045;SMALL CERAMIC TOP STORAGE JAR;12;02.08.2011 10:33;0,83;12644,0;Germany
562045;RED RETROSPOT TAPE;12;02.08.2011 10:33;0,65;12644,0;Germany
562045;CLOTHES PEGS RETROSPOT PACK 24;12;02.08.2011 10:33;1,65;12644,0;Germany
562045;RED RETROSPOT TISSUE BOX;36;02.08.2011 10:33;0,39;12644,0;Germany
562045;SET 7 BABUSHKA NESTING BOXES;2;02.08.2011 10:33;8,5;12644,0;Germany
562130;ALARM CLOCK BAKELIKE PINK;4;03.08.2011 09:13;3,75;12750,0;Poland
562130;MINT KITCHEN SCALES;2;03.08.2011 09:13;8,5;12750,0;Poland
562130;IVORY KITCHEN SCALES;2;03.08.2011 09:13;8,5;12750,0;Poland
562130;CHERRY BLOSSOM  DECORATIVE FLASK;12;03.08.2011 09:13;3,39;12750,0;Poland
562130;4 TRADITIONAL SPINNING TOPS;12;03.08.2011 09:13;1,45;12750,0;Poland
562130;RECYCLED ACAPULCO MAT TURQUOISE;2;03.08.2011 09:13;8,25;12750,0;Poland
562130;RECYCLED ACAPULCO MAT PINK;2;03.08.2011 09:13;8,25;12750,0;Poland
562130;BOX OF VINTAGE ALPHABET BLOCKS;2;03.08.2011 09:13;11,95;12750,0;Poland
562130;SET OF 4 KNICK KNACK TINS DOILEY;6;03.08.2011 09:13;4,15;12750,0;Poland
562130;SET OF 4 KNICK KNACK TINS LONDON;6;03.08.2011 09:13;4,15;12750,0;Poland
562130;CHILDRENS APRON APPLES DESIGN;8;03.08.2011 09:13;1,95;12750,0;Poland
562130;ALARM CLOCK BAKELIKE GREEN;4;03.08.2011 09:13;3,75;12750,0;Poland
562130;WRAP SUKI AND FRIENDS;25;03.08.2011 09:13;0,42;12750,0;Poland
562130;WRAP DOILEY DESIGN;25;03.08.2011 09:13;0,42;12750,0;Poland
562130;WRAP I LOVE LONDON;25;03.08.2011 09:13;0,42;12750,0;Poland
562137;SET OF 12 FAIRY CAKE BAKING CASES;16;03.08.2011 10:04;0,83;12720,0;Germany
562137;SET OF 6 TEA TIME BAKING CASES;16;03.08.2011 10:04;1,25;12720,0;Germany
562137;SET OF 60 I LOVE LONDON CAKE CASES;24;03.08.2011 10:04;0,55;12720,0;Germany
562137;SET OF 12 MINI LOAF BAKING CASES;16;03.08.2011 10:04;0,83;12720,0;Germany
562137;SET 40 HEART SHAPE PETIT FOUR CASES;16;03.08.2011 10:04;1,65;12720,0;Germany
562137;SET OF 6 SNACK LOAF BAKING CASES;16;03.08.2011 10:04;0,83;12720,0;Germany
562137;WRAP RED DOILEY;25;03.08.2011 10:04;0,42;12720,0;Germany
562137;ROUND SNACK BOXES SET OF4 WOODLAND;6;03.08.2011 10:04;2,95;12720,0;Germany
562137;JUMBO BAG DOILEY PATTERNS;10;03.08.2011 10:04;2,08;12720,0;Germany
562137;JUMBO BAG STRAWBERRY;10;03.08.2011 10:04;2,08;12720,0;Germany
562137;JUMBO BAG PINK VINTAGE PAISLEY;10;03.08.2011 10:04;2,08;12720,0;Germany
562137;SET OF 6 3D KIT CARDS FOR KIDS;12;03.08.2011 10:04;0,85;12720,0;Germany
